setting,case_age,contact_age,case_age_5y,contact_age_5y,probability
household,6,4,5-9,0-4,0.20108577314874376
household,6,5,5-9,5-9,0.2016274081085601
household,6,6,5-9,5-9,0.20413043655141744
household,6,7,5-9,5-9,0.20626245373295965
household,6,8,5-9,5-9,0.2066367676841283
household,6,9,5-9,5-9,0.20760021038220788
household,6,10,5-9,10-14,0.21019349098137668
household,6,11,5-9,10-14,0.21232973301900582
household,6,12,5-9,10-14,0.21304841675171746
household,6,13,5-9,10-14,0.21494363712859263
household,6,14,5-9,10-14,0.21588542107259728
household,6,15,5-9,15-19,0.21781107398655222
household,6,16,5-9,15-19,0.21845927396392506
household,6,17,5-9,15-19,0.22044332439985534
household,6,18,5-9,15-19,0.2207993320451412
household,6,19,5-9,15-19,0.22080902267899558
household,6,20,5-9,20-24,0.22079327539898222
household,6,21,5-9,20-24,0.22030824012308833
household,6,22,5-9,20-24,0.21863587954275138
household,6,23,5-9,20-24,0.21769761060303644
household,6,24,5-9,20-24,0.2157677937584176
household,6,25,5-9,25-29,0.2148453053745863
household,6,26,5-9,25-29,0.2125654929480536
household,6,27,5-9,25-29,0.21018037032033748
household,6,28,5-9,25-29,0.20758304145570414
household,6,29,5-9,25-29,0.20695505225739178
household,6,30,5-9,30-34,0.20634677444343358
household,6,31,5-9,30-34,0.2042070566689178
household,6,32,5-9,30-34,0.20324976712640178
household,6,33,5-9,30-34,0.20120261871273268
household,6,34,5-9,30-34,0.19930734731077185
household,6,35,5-9,35-39,0.19901193104902043
household,6,36,5-9,35-39,0.19929638115833795
household,6,37,5-9,35-39,0.2012254686844311
household,6,38,5-9,35-39,0.20386253195477233
household,6,39,5-9,35-39,0.20652156302841218
household,6,40,5-9,40-44,0.20786143151510567
household,6,41,5-9,40-44,0.21205693866247885
household,6,42,5-9,40-44,0.21577958846638978
household,6,43,5-9,40-44,0.22103810055087544
household,6,44,5-9,40-44,0.22636076160879468
household,6,45,5-9,45-49,0.2324551801373569
household,6,46,5-9,45-49,0.23973857871904597
household,6,47,5-9,45-49,0.24600337861712493
household,6,48,5-9,45-49,0.25311851826573006
household,6,49,5-9,45-49,0.2593410433106197
household,6,50,5-9,50-54,0.26657637802895057
household,6,51,5-9,50-54,0.27221007976633116
household,6,52,5-9,50-54,0.2788371868161833
household,6,53,5-9,50-54,0.28411909888911174
household,6,54,5-9,50-54,0.28766397183437126
household,6,55,5-9,55-59,0.2916218101343978
household,6,56,5-9,55-59,0.2941579961543405
household,6,57,5-9,55-59,0.29451365972296256
household,6,58,5-9,55-59,0.2943360106162503
household,6,59,5-9,55-59,0.29439720896996147
household,6,60,5-9,60-64,0.29409625307906806
household,6,61,5-9,60-64,0.2903033358194197
household,6,62,5-9,60-64,0.28773513947697743
household,6,63,5-9,60-64,0.28469704482394176
household,6,64,5-9,60-64,0.2801923582319636
household,6,65,5-9,65-69,0.2765987965666859
household,6,66,5-9,65-69,0.272215017055195
household,6,67,5-9,65-69,0.2675001544338077
household,6,68,5-9,65-69,0.2622337252784227
household,6,69,5-9,65-69,0.2571872436498489
household,6,70,5-9,70-74,0.25368473336978087
household,6,71,5-9,70-74,0.25368473336978087
household,6,72,5-9,70-74,0.25368473336978087
household,6,73,5-9,70-74,0.25368473336978087
household,6,74,5-9,70-74,0.25368473336978087
household,6,75,5-9,75-79,0.25368473336978087
household,6,76,5-9,75-79,0.25368473336978087
household,6,77,5-9,75-79,0.25368473336978087
household,6,78,5-9,75-79,0.25368473336978087
household,6,79,5-9,75-79,0.25368473336978087
household,6,80,5-9,80+,0.25368473336978087
household,6,81,5-9,80+,0.25368473336978087
household,6,82,5-9,80+,0.25368473336978087
household,6,83,5-9,80+,0.25368473336978087
household,6,84,5-9,80+,0.25368473336978087
household,6,85,5-9,80+,0.25368473336978087
household,6,86,5-9,80+,0.25368473336978087
household,6,87,5-9,80+,0.25368473336978087
household,6,88,5-9,80+,0.25368473336978087
household,6,89,5-9,80+,0.25368473336978087
household,6,90,5-9,80+,0.25368473336978087
household,6,91,5-9,80+,0.25368473336978087
household,6,92,5-9,80+,0.25368473336978087
household,6,93,5-9,80+,0.25368473336978087
household,6,94,5-9,80+,0.25368473336978087
household,6,95,5-9,80+,0.25368473336978087
household,6,96,5-9,80+,0.25368473336978087
household,6,97,5-9,80+,0.25368473336978087
household,6,98,5-9,80+,0.25368473336978087
household,6,99,5-9,80+,0.25368473336978087
household,6,100,5-9,80+,0.25368473336978087
household,7,0,5-9,0-4,0.2069422876763068
household,7,1,5-9,0-4,0.2069422876763068
household,7,2,5-9,0-4,0.2069422876763068
household,7,3,5-9,0-4,0.2069422876763068
household,7,4,5-9,0-4,0.2069422876763068
household,7,5,5-9,5-9,0.2075910749784819
household,7,6,5-9,5-9,0.21017901438942801
household,7,7,5-9,5-9,0.21224330424005886
household,7,8,5-9,5-9,0.21298185694122385
household,7,9,5-9,5-9,0.21541153076232022
household,7,10,5-9,10-14,0.21816045182964766
household,7,11,5-9,10-14,0.22044538521221488
household,7,12,5-9,10-14,0.22147110123461236
household,7,13,5-9,10-14,0.22330499169192608
household,7,14,5-9,10-14,0.22425523838547523
household,7,15,5-9,15-19,0.22609814811092158
household,7,16,5-9,15-19,0.22702989030839643
household,7,17,5-9,15-19,0.22884554675392052
household,7,18,5-9,15-19,0.22944995450580413
household,7,19,5-9,15-19,0.229520783923638
household,7,20,5-9,20-24,0.22951884579686713
household,7,21,5-9,20-24,0.22948049029344653
household,7,22,5-9,20-24,0.2287723666567305
household,7,23,5-9,20-24,0.226927857997844
household,7,24,5-9,20-24,0.22601716447015563
household,7,25,5-9,25-29,0.22372611300820666
household,7,26,5-9,25-29,0.2214248214225429
household,7,27,5-9,25-29,0.22048662306314404
household,7,28,5-9,25-29,0.21792062439544116
household,7,29,5-9,25-29,0.21576936952152925
household,7,30,5-9,30-34,0.21509140122386636
household,7,31,5-9,30-34,0.2129038587404857
household,7,32,5-9,30-34,0.21196777054983154
household,7,33,5-9,30-34,0.2102910380322012
household,7,34,5-9,30-34,0.20980463458438037
household,7,35,5-9,35-39,0.20971952376825587
household,7,36,5-9,35-39,0.2098039885421234
household,7,37,5-9,35-39,0.2102910380322012
household,7,38,5-9,35-39,0.21257653557647976
household,7,39,5-9,35-39,0.21510697470667092
household,7,40,5-9,40-44,0.21764031487645855
household,7,41,5-9,40-44,0.22122804358912107
household,7,42,5-9,40-44,0.22602940140804492
household,7,43,5-9,40-44,0.23116608005887807
household,7,44,5-9,40-44,0.23545400722922785
household,7,45,5-9,45-49,0.2422205514711771
household,7,46,5-9,45-49,0.24821754608788194
household,7,47,5-9,45-49,0.2538804820738306
household,7,48,5-9,45-49,0.26089693402926967
household,7,49,5-9,45-49,0.26687380216525153
household,7,50,5-9,50-54,0.27372369411917774
household,7,51,5-9,50-54,0.2791995176274231
household,7,52,5-9,50-54,0.28470730993781723
household,7,53,5-9,50-54,0.28947451262186813
household,7,54,5-9,50-54,0.2939651339286544
household,7,55,5-9,55-59,0.2955847961820787
household,7,56,5-9,55-59,0.2977940817178013
household,7,57,5-9,55-59,0.2983705880171829
household,7,58,5-9,55-59,0.2983705880171829
household,7,59,5-9,55-59,0.2983705880171829
household,7,60,5-9,60-64,0.29796954015674354
household,7,61,5-9,60-64,0.29545610827260854
household,7,62,5-9,60-64,0.29424756281424747
household,7,63,5-9,60-64,0.29006088882498793
household,7,64,5-9,60-64,0.2855299398714034
household,7,65,5-9,65-69,0.2821701165159765
household,7,66,5-9,65-69,0.2792093967899852
household,7,67,5-9,65-69,0.27467646587165956
household,7,68,5-9,65-69,0.26965980503650866
household,7,69,5-9,65-69,0.2645378493817525
household,7,70,5-9,70-74,0.25997013935588986
household,7,71,5-9,70-74,0.25997013935588986
household,7,72,5-9,70-74,0.25997013935588986
household,7,73,5-9,70-74,0.25997013935588986
household,7,74,5-9,70-74,0.25997013935588986
household,7,75,5-9,75-79,0.25997013935588986
household,7,76,5-9,75-79,0.25997013935588986
household,7,77,5-9,75-79,0.25997013935588986
household,7,78,5-9,75-79,0.25997013935588986
household,7,79,5-9,75-79,0.25997013935588986
household,7,80,5-9,80+,0.25997013935588986
household,7,81,5-9,80+,0.25997013935588986
household,7,82,5-9,80+,0.25997013935588986
household,7,83,5-9,80+,0.25997013935588986
household,7,84,5-9,80+,0.25997013935588986
household,7,85,5-9,80+,0.25997013935588986
household,7,86,5-9,80+,0.25997013935588986
household,7,87,5-9,80+,0.25997013935588986
household,7,88,5-9,80+,0.25997013935588986
household,7,89,5-9,80+,0.25997013935588986
household,7,90,5-9,80+,0.25997013935588986
household,7,91,5-9,80+,0.25997013935588986
household,7,92,5-9,80+,0.25997013935588986
household,7,93,5-9,80+,0.25997013935588986
household,7,94,5-9,80+,0.25997013935588986
household,7,95,5-9,80+,0.25997013935588986
household,7,96,5-9,80+,0.25997013935588986
household,7,97,5-9,80+,0.25997013935588986
household,7,98,5-9,80+,0.25997013935588986
household,7,99,5-9,80+,0.25997013935588986
household,7,100,5-9,80+,0.25997013935588986
household,8,0,5-9,0-4,0.21516370080271274
household,8,1,5-9,0-4,0.21516370080271274
household,8,2,5-9,0-4,0.21516370080271274
household,8,3,5-9,0-4,0.21516370080271274
household,8,4,5-9,0-4,0.21516370080271274
household,8,5,5-9,5-9,0.2155303918797328
household,8,6,5-9,5-9,0.21779534858994173
household,8,7,5-9,5-9,0.22025222613200576
household,8,8,5-9,5-9,0.22148455609888998
household,8,9,5-9,5-9,0.22373497050156932
household,8,10,5-9,10-14,0.22652597758751114
household,8,11,5-9,10-14,0.22920344053257044
household,8,12,5-9,10-14,0.23115642925143978
household,8,13,5-9,10-14,0.23219073130582246
household,8,14,5-9,10-14,0.23407940998729074
household,8,15,5-9,15-19,0.2352687730394941
household,8,16,5-9,15-19,0.23686882356090547
household,8,17,5-9,15-19,0.23800823385313863
household,8,18,5-9,15-19,0.2394297369667698
household,8,19,5-9,15-19,0.2396380938630137
household,8,20,5-9,20-24,0.2396380938630137
household,8,21,5-9,20-24,0.2396380938630137
household,8,22,5-9,20-24,0.23928051467435438
household,8,23,5-9,20-24,0.2375553343003182
household,8,24,5-9,20-24,0.2369486149510222
household,8,25,5-9,25-29,0.23450461624866314
household,8,26,5-9,25-29,0.23208966311934315
household,8,27,5-9,25-29,0.23141742077145191
household,8,28,5-9,25-29,0.229029858101272
household,8,29,5-9,25-29,0.2267608918024034
household,8,30,5-9,30-34,0.22591031281475651
household,8,31,5-9,30-34,0.22353400078950483
household,8,32,5-9,30-34,0.22154713212237068
household,8,33,5-9,30-34,0.22072404328164244
household,8,34,5-9,30-34,0.2206627003309642
household,8,35,5-9,35-39,0.2206627003309642
household,8,36,5-9,35-39,0.2206627003309642
household,8,37,5-9,35-39,0.22099486076155062
household,8,38,5-9,35-39,0.22316227700306604
household,8,39,5-9,35-39,0.22444802421417198
household,8,40,5-9,40-44,0.2272385881060448
household,8,41,5-9,40-44,0.23163412260209013
household,8,42,5-9,40-44,0.23524599184209677
household,8,43,5-9,40-44,0.2403440388923985
household,8,44,5-9,40-44,0.2455992373740484
household,8,45,5-9,45-49,0.25101619995047125
household,8,46,5-9,45-49,0.25665258270905084
household,8,47,5-9,45-49,0.2633379849317459
household,8,48,5-9,45-49,0.2692244986644792
household,8,49,5-9,45-49,0.274397814963106
household,8,50,5-9,50-54,0.2798071934145973
household,8,51,5-9,50-54,0.2853093074300876
household,8,52,5-9,50-54,0.29165252725013197
household,8,53,5-9,50-54,0.2949506748905472
household,8,54,5-9,50-54,0.2978539076213689
household,8,55,5-9,55-59,0.29991093898248067
household,8,56,5-9,55-59,0.30232583573735355
household,8,57,5-9,55-59,0.30270694074320775
household,8,58,5-9,55-59,0.30270694074320775
household,8,59,5-9,55-59,0.30270694074320775
household,8,60,5-9,60-64,0.3024857167649415
household,8,61,5-9,60-64,0.300214253820543
household,8,62,5-9,60-64,0.29810261798257115
household,8,63,5-9,60-64,0.2952763802263261
household,8,64,5-9,60-64,0.29235169946412276
household,8,65,5-9,65-69,0.28820694073596503
household,8,66,5-9,65-69,0.28500336089714357
household,8,67,5-9,65-69,0.2805255046581718
household,8,68,5-9,65-69,0.27668438526190897
household,8,69,5-9,65-69,0.27226535440461014
household,8,70,5-9,70-74,0.26790569333436304
household,8,71,5-9,70-74,0.26790569333436304
household,8,72,5-9,70-74,0.26790569333436304
household,8,73,5-9,70-74,0.26790569333436304
household,8,74,5-9,70-74,0.26790569333436304
household,8,75,5-9,75-79,0.26790569333436304
household,8,76,5-9,75-79,0.26790569333436304
household,8,77,5-9,75-79,0.26790569333436304
household,8,78,5-9,75-79,0.26790569333436304
household,8,79,5-9,75-79,0.26790569333436304
household,8,80,5-9,80+,0.26790569333436304
household,8,81,5-9,80+,0.26790569333436304
household,8,82,5-9,80+,0.26790569333436304
household,8,83,5-9,80+,0.26790569333436304
household,8,84,5-9,80+,0.26790569333436304
household,8,85,5-9,80+,0.26790569333436304
household,8,86,5-9,80+,0.26790569333436304
household,8,87,5-9,80+,0.26790569333436304
household,8,88,5-9,80+,0.26790569333436304
household,8,89,5-9,80+,0.26790569333436304
household,8,90,5-9,80+,0.26790569333436304
household,8,91,5-9,80+,0.26790569333436304
household,8,92,5-9,80+,0.26790569333436304
household,8,93,5-9,80+,0.26790569333436304
household,8,94,5-9,80+,0.26790569333436304
household,8,95,5-9,80+,0.26790569333436304
household,8,96,5-9,80+,0.26790569333436304
household,8,97,5-9,80+,0.26790569333436304
household,8,98,5-9,80+,0.26790569333436304
household,8,99,5-9,80+,0.26790569333436304
household,8,100,5-9,80+,0.26790569333436304
household,9,0,5-9,0-4,0.22341086452135012
household,9,1,5-9,0-4,0.22341086452135012
household,9,2,5-9,0-4,0.22341086452135012
household,9,3,5-9,0-4,0.22341086452135012
household,9,4,5-9,0-4,0.22341086452135012
household,9,5,5-9,5-9,0.22351243750347033
household,9,6,5-9,5-9,0.2245717096178282
household,9,7,5-9,5-9,0.22747722224155081
household,9,8,5-9,5-9,0.23109331251427334
household,9,9,5-9,5-9,0.23252353607782966
household,9,10,5-9,10-14,0.23481597893698328
household,9,11,5-9,10-14,0.23754001246515843
household,9,12,5-9,10-14,0.23979875455291122
household,9,13,5-9,10-14,0.2407653332557122
household,9,14,5-9,10-14,0.24320168970746453
household,9,15,5-9,15-19,0.24510526145631306
household,9,16,5-9,15-19,0.2462368424168149
household,9,17,5-9,15-19,0.2482424128718685
household,9,18,5-9,15-19,0.24879268260094012
household,9,19,5-9,15-19,0.24880049047175412
household,9,20,5-9,20-24,0.24891307098515983
household,9,21,5-9,20-24,0.24892169374816078
household,9,22,5-9,20-24,0.2488575923946654
household,9,23,5-9,20-24,0.24841658211445372
household,9,24,5-9,20-24,0.24793239291082259
household,9,25,5-9,25-29,0.2457386739010651
household,9,26,5-9,25-29,0.24329455303067254
household,9,27,5-9,25-29,0.24243174827013617
household,9,28,5-9,25-29,0.24047440427521397
household,9,29,5-9,25-29,0.2395276536270258
household,9,30,5-9,30-34,0.2374932452408978
household,9,31,5-9,30-34,0.2351050935564862
household,9,32,5-9,30-34,0.23429949965992367
household,9,33,5-9,30-34,0.2322881826632236
household,9,34,5-9,30-34,0.2319471031377026
household,9,35,5-9,35-39,0.2319471031377026
household,9,36,5-9,35-39,0.2319471031377026
household,9,37,5-9,35-39,0.23234108239830834
household,9,38,5-9,35-39,0.23475426257938442
household,9,39,5-9,35-39,0.2371405271735176
household,9,40,5-9,40-44,0.23978523042112498
household,9,41,5-9,40-44,0.24278654077159095
household,9,42,5-9,40-44,0.24611041008120005
household,9,43,5-9,40-44,0.25075064303704164
household,9,44,5-9,40-44,0.2560629696412523
household,9,45,5-9,45-49,0.26126549808276217
household,9,46,5-9,45-49,0.2666154797257667
household,9,47,5-9,45-49,0.2719328842345646
household,9,48,5-9,45-49,0.278254854597012
household,9,49,5-9,45-49,0.28210881377582875
household,9,50,5-9,50-54,0.287314027970441
household,9,51,5-9,50-54,0.29385961344936556
household,9,52,5-9,50-54,0.2974882136156126
household,9,53,5-9,50-54,0.29993883142448685
household,9,54,5-9,50-54,0.3028030780781563
household,9,55,5-9,55-59,0.30496545605609765
household,9,56,5-9,55-59,0.30721125260238535
household,9,57,5-9,55-59,0.307599767717186
household,9,58,5-9,55-59,0.307599767717186
household,9,59,5-9,55-59,0.307599767717186
household,9,60,5-9,60-64,0.30736164555005013
household,9,61,5-9,60-64,0.30523645549644246
household,9,62,5-9,60-64,0.30306698308434554
household,9,63,5-9,60-64,0.3002650852416656
household,9,64,5-9,60-64,0.2978147626490178
household,9,65,5-9,65-69,0.2950087848119901
household,9,66,5-9,65-69,0.29232494202602916
household,9,67,5-9,65-69,0.2877547999479158
household,9,68,5-9,65-69,0.2831357195718364
household,9,69,5-9,65-69,0.27986989802229173
household,9,70,5-9,70-74,0.2771496161834534
household,9,71,5-9,70-74,0.2771496161834534
household,9,72,5-9,70-74,0.2771496161834534
household,9,73,5-9,70-74,0.2771496161834534
household,9,74,5-9,70-74,0.2771496161834534
household,9,75,5-9,75-79,0.2771496161834534
household,9,76,5-9,75-79,0.2771496161834534
household,9,77,5-9,75-79,0.2771496161834534
household,9,78,5-9,75-79,0.2771496161834534
household,9,79,5-9,75-79,0.2771496161834534
household,9,80,5-9,80+,0.2771496161834534
household,9,81,5-9,80+,0.2771496161834534
household,9,82,5-9,80+,0.2771496161834534
household,9,83,5-9,80+,0.2771496161834534
household,9,84,5-9,80+,0.2771496161834534
household,9,85,5-9,80+,0.2771496161834534
household,9,86,5-9,80+,0.2771496161834534
household,9,87,5-9,80+,0.2771496161834534
household,9,88,5-9,80+,0.2771496161834534
household,9,89,5-9,80+,0.2771496161834534
household,9,90,5-9,80+,0.2771496161834534
household,9,91,5-9,80+,0.2771496161834534
household,9,92,5-9,80+,0.2771496161834534
household,9,93,5-9,80+,0.2771496161834534
household,9,94,5-9,80+,0.2771496161834534
household,9,95,5-9,80+,0.2771496161834534
household,9,96,5-9,80+,0.2771496161834534
household,9,97,5-9,80+,0.2771496161834534
household,9,98,5-9,80+,0.2771496161834534
household,9,99,5-9,80+,0.2771496161834534
household,9,100,5-9,80+,0.2771496161834534
household,10,0,10-14,0-4,0.23176255972952187
household,10,1,10-14,0-4,0.23176255972952187
household,10,2,10-14,0-4,0.23176255972952187
household,10,3,10-14,0-4,0.23176255972952187
household,10,4,10-14,0-4,0.23176255972952187
household,10,5,10-14,5-9,0.23222655980500442
household,10,6,10-14,5-9,0.2344953897364672
household,10,7,10-14,5-9,0.23729633504374747
household,10,8,10-14,5-9,0.2401656163197245
household,10,9,10-14,5-9,0.2422888192696623
household,10,10,10-14,10-14,0.24350993563646084
